placeId,reviewNumber,rating,text,title,userContributions,userLocation,publishedDate,stayDate
4259827,7,4,"This is mostly a take away but you can also eat under a tent. Food is mostly good (I went there 4 times over 10 days). You can eat vegetarian easily. I will come back because they are good and cheap. For a quick fix, perfect.","Cheap and excellent Libanese like kitchen",124,"Annecy-le-Vieux, France",18feb2019,30nov2018
4259827,8,5,"This place is a hidden gem. It is mainly a takeout place. It has seating under a tent.

The food is tasty, good quality and large portions. Their side are worth trying, especially the fry and lentil soup. Their drink - fresh juice is on the expensive side, I won’t recommend it.

If you are close by, please give it a try. ","Great food, generous portion",99,"San Francisco, California",04jan2019,31jul2018
4276680,0,5,"Wonderful food, incredible service and a great atmosphere. I was hugely impressed with quality of food and service","Evening dinner",30,"County Dublin, Ireland",15apr2019,28feb2019
4291337,0,5,"They were super nice and service was pretty good.  Place was busy early on a Tuesday evening, so you know it's good.  I have gluten problems and they had special soy sauce and made sure I got rolls I could eat safely.","Had a great birthday dinner",43,"Davis, California",07aug2019,31aug2019
4291337,1,5,"Sushi Plus has become our go-to sushi restaurant. Their rolls are always fresh and well done. Expect a bit of a wait on Friday and Saturday evenings but it is well worth it. It may not look like much from the outside but in this case, looks are definitely deceiving. You’ll enjoy the atmosphere and the food inside!","Best not so well kept secret",16,"Redwood City, California",12feb2019,31aug2018
4291337,2,4,"Had lunch here with friends. We had tuna poke, clams ramen and seafood salad. all were very fresh and very good. Portions so large we ended up packing our leftovers to go. A very solid sushi restaurant!","Authentic, good service",453,"New York",01feb2019,31jan2019
4294686,0,5,"We used to love Fiesta Del Mar on Shoreline.   I heard the owner joined with a “cousin” I think to become part of Agave.   Actually forgot about that and started going to Fiesta Del Mar 2 as well as a couple of other Mexican restaurants.    Today, I had an urge to try Agave!  It was 1:30 and the front room was quite busy but the second room was only 1/3 filled.  We were seated immediately and was happy to recognize a few waiters!   The menu even had a few of the same wording on the menu (Mole with the 100 year secret recipe of the Garcia family).  I ordered my old favorite, the Enchilada Suiza.   It was better than I remember and I scarfed it up.  My hubby had the shrimp fajitas that he always liked.    I’m in heaven, we will return soon!!      BTW, the sign on the corner that asks you to go to the main entrance should have an arrow pointing to where that door is!","Fabulous!",719,"Palo Alto, California",07sep2019,30sep2019
4294686,1,2,"1. Showed up at 12:20 on a WEEKDAY for lunch... Nobody in the restaurant.. oh, there was a sign that said, try next door... (why cant you lock this door if you don't want people entering?)

2. Went to the correct door and stood for 9 minutes. NO ONE acknowledged. There were only a handful of patrons. I should have gotten the message and ran... I persisted.

3. I informed the waiter that ""I will be bringing in 50 people from work because you have a party hall and need to try your food""... NO reaction, as that person was hispanic and probably didn't understand what I said.

4. Manager showed up, and I repeated the same thing. He said ""you should not come on a weekend.... then we may accept you""... gee, thank you.

5. Lets get to the food... ""Can I get some of the green sauce with the enchilada?""  Manager: ""no..   the green sauce is not good. Just eat the one with the salsa"" .....
  
huh?

6. When the food finally arrived, ""it said that the enchilada has cheese 'drizzled' on the top... I don't see it?""  Waiter: ""oh its there""

The portion was undersized quite a bit... (Hello, is this a french restaurant?)... The rice was 'sticky'.. (Is this a Thai restaurant?). The veggies inside the enchilada were way too much al dente (""Is this an italian restaurant?"")... 

7. The bar had no staff... ""I see there is no one at the bar... If 50 people start asking for drinks, how will you manage""?  Manager: ""dont worry"".

Oh yeah, will be back....... NOT.","Owner/s of Agave: Please take note on why  you will go bankrupt..",84,"San Francisco, California",06jul2019,31jul2019
4294686,2,1,"i would love to tell you more about Agave but i can not. We stopped last night and waited to be seated. First a waiter looked at us and did not say a word such as someone will be right with and walked away. Then a gentleman who looked to be a manager as he was well dressed came by and talked to some people, he has well looked me right in the eye and walked away never saying a word. We waited a few more minutes with no one paying us any attention. We simply left at this point.","ATTEMPTING TO EAT DINNER",56,"Chesterland, Ohio",05jul2019,31jul2019
4294686,3,5,"Yum. My husband who isn’t a huge fan of Mexican food really loved this place (he got a shrimp enchilada with a cream sauce). The queso fundido was devoured by our whole family- the corn offers a sweet bite to the salt and spice. Our kids had fun trying the trio of salsas- though we couldn’t decide which was the spiciest/most mild ;-) They enjoyed the beans a rice that came with their kids’ meals. The chips were really good, not too thin or too thick. I got the speciality shrimp dish that had a green spinach-type sauce. Very garlicky but GOOD! Definitely authentic dishes. Great prices! We will be back, highly recommend. ","Mama wanted legit Mexican food- did not disappoint.",29,"Mountain View, California",19mar2019,28feb2019
4352015,0,5,"After dinner, we opted for Cream instead of the restaurant dessert fare, and were not disappointed.  Several in our party opted for the brownie sandwiches and loved them.
I needed something lighter, and opted for the Pink Peach Bellini ice cream, and a side of peanut butter cookie.  The Peach ice cream was smooth and crisp, all at the same time.   The ice cream tasted homemade - deep flavors, with smooth consistency.

We will return.","I scream for CREAM",82,"Sacramento, California",01jan2019,31dec2018
4359181,0,4,"Coho is a nice option at Stanford if you are looking for a nice salad or a reasonable pasta. Do not expect any incredible experience, but a fair meal. The pasta is really just fine, but if you are hungry it is a good option. Salads are the best option they serve. Also, the risotto is a nice option. ","Nice place if you are at Sanford",19,"Stanford, California",04mar2019,28feb2019
4363781,0,5,"Siamo capitati quasi per caso dopo la visita al Googleplex. Volevamo provare qualcosa di diverso dai soliti hamburger di cui ci siamo rimpinzati per molti giorni. Che dire, scelta top! Abbiamo preso pollo al curry e pollo vietnamita, entrambi abbondanti e buoni. Prezzo giusto (circa 12-13 dollari a piatto) e location situata in una zona carina di Mountains View.","Buonissimo!",116,"Siena, Italy",06sep2019,30sep2019
4363781,1,4,"We visited on a Saturday for lunch and it was not crowded - maybe 4 other groups of diners. We had a nice shaded table outside. It was our first visit and the gal at the register was very helpful with ordering. The food and drinks arrived quickly. I had the Chicken Curry and my husband had The Workout. We enjoyed our food. This is not fine dining, just a quick and delicious lunch. We agreed we would return to try other menu items.","Quick and Delicious Saturday Lunch",11,"Mountain View, California",03sep2019,31aug2019
4363781,2,5,"I love the ability to choose my meal components. Lots of combinations to choose from. Excellent options for vegetarians and non-veg types.","Typical Asian Box - build your own meal",13,"",03sep2019,31jul2019
4363781,3,5,"מנת סלט השף מומלצת מאוד, בכלל רוטב הקארי נהדר. הכל טרי וטעים. לקחנו גם את הקפה-תה שחור והוא היה מעולה!","טרי וטעים",6,"",30jul2019,31jul2019
4363781,4,5,"We were looking for a quick bite to eat. Something Asian but not Korean, Chinese, or Japanese. Asian Box popped up and it looked perfect. Well, I will tell you, it was indeed great. Nice people at the order counter, very fast food, and delicious. Portions were huge, too, for dinner. We will be back!","Great quick South East Asian fix - very friendly service",41,"Washington DC, District of Columbia",19jul2019,31jul2019
